Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Cook Islands,COK,2012,,,,2.33,3.75,555,20
Cook Islands,COK,2013,,,,2.33,3.63,555,20
Cook Islands,COK,2014,,,,2.33,3.53,555,20
Cook Islands,COK,2015,,,,2.02,3.02,543.56,19.49
Cook Islands,COK,2016,,,,1.62,2.71,517.83,19.52
Cook Islands,COK,2017,,,,1.92,3.23,468.75,18.83
Cook Islands,COK,2018,,,,1.68,3.15,487.47,16.8
Cook Islands,COK,2019,,,,1.02,3.06,446.4,16.45
Cook Islands,COK,2020,,,,0.98,3.01,422.73,15.88
Cook Islands,COK,2021,,,,0.95,2.92,408.99,15.3
Costa Rica,CRI,1961,,,,10,30000,5174,1566
Costa Rica,CRI,1962,,,,10,26200,5046,1750
Costa Rica,CRI,1963,,,,10,34000,5366,1956
Costa Rica,CRI,1964,,,,12,34800,5446,2197
Costa Rica,CRI,1965,,,,13,32300,6334,2476
Costa Rica,CRI,1966,,,,13,26274,6420,2525
Costa Rica,CRI,1967,,,,12,31270,4950,2587
Costa Rica,CRI,1968,,,,12,38055,5340,2635
Costa Rica,CRI,1969,,,,12,41057,5770,2727
Costa Rica,CRI,1970,,,,13,44570,7560,2741
Costa Rica,CRI,1971,,,,13,48596,8190,2859
Costa Rica,CRI,1972,,,,10,46880,8220,2856
Costa Rica,CRI,1973,,,,13,51955,8330,3008
Costa Rica,CRI,1974,,,,13,51976,8450,3084
Costa Rica,CRI,1975,,,,14,66573,7690,3170
Costa Rica,CRI,1976,,,,14,80780,8520,5415
Costa Rica,CRI,1977,,,,14,80350,9989,5427
Costa Rica,CRI,1978,,,,14,75702,9750,5589
Costa Rica,CRI,1979,,,,14,83564,9880,8000
Costa Rica,CRI,1980,,,,16,76500,9800,10000
Costa Rica,CRI,1981,,,,17,80000,10000,11000
Costa Rica,CRI,1982,,,,18,66000,13840,12269
Costa Rica,CRI,1983,,,,18,67000,13730,17500
Costa Rica,CRI,1984,,,,19,76790,10874,17110
Costa Rica,CRI,1985,,,,19,93500,12363,19547
Costa Rica,CRI,1986,,,,19,92000,10187,18675
Costa Rica,CRI,1987,,,,19,97007,9613,20200
Costa Rica,CRI,1988,,,,19,86000,15707,28000
Costa Rica,CRI,1989,,,,19,85507,14136,39572
Costa Rica,CRI,1990,,,,19,87481,14282,42991
Costa Rica,CRI,1991,,,,191.25,93962,17314,47465
Costa Rica,CRI,1992,,,,180.95,80908,19246,49947
Costa Rica,CRI,1993,,,,182.47,81898,19108,52251
Costa Rica,CRI,1994,,,,196.74,95454,23079,54335
Costa Rica,CRI,1995,,,,202.95,93587,23616,60424
Costa Rica,CRI,1996,,,,200.01,96417,20106,65867
Costa Rica,CRI,1997,,,,197.89,86142,21219,62838
Costa Rica,CRI,1998,,,,198.83,82033,24775,65490
Costa Rica,CRI,1999,,,,191.25,84442,28951,74480
Costa Rica,CRI,2000,,,,191.25,82268,30782,73240
Costa Rica,CRI,2001,,,,216.35,74348,35673,77160
Costa Rica,CRI,2002,,,,234.45,68312,36021,76724
Costa Rica,CRI,2003,,,,233.82,74104,35786,71820
Costa Rica,CRI,2004,,,,251.35,70021,37935,84461
Costa Rica,CRI,2005,,,,268.75,80741,39062,90952
Costa Rica,CRI,2006,,,,267.74,75341,40706,98261
Costa Rica,CRI,2007,,,,300.75,80847,48012,110377
Costa Rica,CRI,2008,,,,284.49,87524,50192,106590
Costa Rica,CRI,2009,,,,301.5,94592,49601,110548
Costa Rica,CRI,2010,,,,293.92,97486,46528,115663
Costa Rica,CRI,2011,,,,282.97,95999,51791,110273
Costa Rica,CRI,2012,,,,303,87520,54315,112973
Costa Rica,CRI,2013,,,,303,85033,53694,119838
Costa Rica,CRI,2014,,,,303.15,88196,55024,123700
Costa Rica,CRI,2015,,,,302.53,82008,57504,124567
Costa Rica,CRI,2016,,,,302.4,72975,60361,128266
Costa Rica,CRI,2017,,,,260.24,77994,60640,133200
Costa Rica,CRI,2018,,,,259.41,81195,63390,135500
Costa Rica,CRI,2019,,,,258.53,88595,64980,145000
Costa Rica,CRI,2020,,,,254.91,89769,67607,137500
Costa Rica,CRI,2021,,,,269.35,92794,66065,147816
Cote d'Ivoire,CIV,1961,40000,,,5570,15048,2063.25,4185
Cote d'Ivoire,CIV,1962,40000,,,5800,15346,2068.5,4464
Cote d'Ivoire,CIV,1963,40000,,,6100,16374,2462.25,4511
Cote d'Ivoire,CIV,1964,50000,,,6480,19481,2782.5,4836
Cote d'Ivoire,CIV,1965,50000,,,6900,20435,2929.5,4929
Cote d'Ivoire,CIV,1966,50000,,,7340,23153,3150,5115
Cote d'Ivoire,CIV,1967,55000,,,7840,28085,3155.25,5208
Cote d'Ivoire,CIV,1968,55000,,,8250,34250,4438.88,5301
Cote d'Ivoire,CIV,1969,55000,,,8400,36716,4541.25,5348
Cote d'Ivoire,CIV,1970,55000,,,8850,38360,4646.25,5859
Cote d'Ivoire,CIV,1971,60000,,,9350,41785,4725,6045
Cote d'Ivoire,CIV,1972,60000,,,10300,45621,4970,6510
Cote d'Ivoire,CIV,1973,60000,,,10100,37675,5320,7161
Cote d'Ivoire,CIV,1974,65000,,,10250,30140,5705,7905
Cote d'Ivoire,CIV,1975,65000,,,10750,27400,6195,9858
Cote d'Ivoire,CIV,1976,65000,,,9800,27400,6755,12090
Cote d'Ivoire,CIV,1977,70000,,,9850,31510,7630,13299
Cote d'Ivoire,CIV,1978,70000,,,10700,34250,8295,15810
Cote d'Ivoire,CIV,1979,69125,,,9750,38360,8680,18600
Cote d'Ivoire,CIV,1980,70000,,,9450,42470,8820,19530
Cote d'Ivoire,CIV,1981,75000,,,11110,42744,8960,21390
Cote d'Ivoire,CIV,1982,80000,,,9990,34935,9030,20925
Cote d'Ivoire,CIV,1983,80000,,,10500,42196,9100,20460
Cote d'Ivoire,CIV,1984,85000,,,9990,43155,9170,21111
Cote d'Ivoire,CIV,1985,85000,,,10475,42470,9240,21576
Cote d'Ivoire,CIV,1986,90000,,,10115,30140,9310,24645
Cote d'Ivoire,CIV,1987,90000,,,9720,28085,9380,24180
Cote d'Ivoire,CIV,1988,90000,,,9690,29455,9590,24180
Cote d'Ivoire,CIV,1989,95000,,,9900,30825,9800,24645
Cote d'Ivoire,CIV,1990,100000,,,9904,31043,10080,24180
Cote d'Ivoire,CIV,1991,99892.81,,,9854,32698.34,10360,24180
Cote d'Ivoire,CIV,1992,100099.71,,,9880,34176.57,10640,24180
Cote d'Ivoire,CIV,1993,100319.37,,,10555,34225.75,10990,24645
Cote d'Ivoire,CIV,1994,100558.03,,,10670,34435.36,11340,24180
Cote d'Ivoire,CIV,1995,100799.24,,,10785,36990,12950,24180
Cote d'Ivoire,CIV,1996,101114.2,,,10950,34770,7700,23250
Cote d'Ivoire,CIV,1997,101486.65,,,11353.95,35000,7525,23250
Cote d'Ivoire,CIV,1998,101515,,,10857,33326,5841,22236
Cote d'Ivoire,CIV,1999,104865,,,10688,32268,6086,20679
Cote d'Ivoire,CIV,2000,108326,,,10391,33232,6347,22088
Cote d'Ivoire,CIV,2001,111900,,,10483,32243,6624,21479
Cote d'Ivoire,CIV,2002,115593,,,9935,27713,6764,21542
Cote d'Ivoire,CIV,2003,119408,,,9971,26279,6907,20688
Cote d'Ivoire,CIV,2004,123348,,,11197,28445,7054,23859
Cote d'Ivoire,CIV,2005,127418,,,11703,29612,7203,22521
Cote d'Ivoire,CIV,2006,130000,,,12033,31145,7357,22346
Cote d'Ivoire,CIV,2007,132000,,,9339,28928,6920,22576
Cote d'Ivoire,CIV,2008,135000,,,11631,30678,6902,22786
Cote d'Ivoire,CIV,2009,137000,,,11650,33558,7082,23388
Cote d'Ivoire,CIV,2010,137135.88,,,12020,34264,6894,34899
Cote d'Ivoire,CIV,2011,140069.66,,,12300,31315,7195,33683
Cote d'Ivoire,CIV,2012,142071.75,,,12620,31080,7215,41987
Cote d'Ivoire,CIV,2013,144450.06,,,12770,31835,7323,47553
Cote d'Ivoire,CIV,2014,146817.48,,,12020.66,30576.98,7589.27,45623.61
Cote d'Ivoire,CIV,2015,148484.34,,,11553.68,30454.94,7787.92,42951.29
Cote d'Ivoire,CIV,2016,150060.4,,,12797.06,30740.13,8899.88,50837.91
Cote d'Ivoire,CIV,2017,151665.23,,,14390.09,34455.45,9936.75,58459.97
Cote d'Ivoire,CIV,2018,154715.1,,,14964.05,33008,11311.46,71123
Cote d'Ivoire,CIV,2019,152320.22,,,16067.48,33559,11621,74097
Cote d'Ivoire,CIV,2020,154370.62,,,17196.38,34109,11938,71296.22
Cote d'Ivoire,CIV,2021,156517.88,,,17920.07,37587.31,11588.78,70084.26
Croatia,HRV,1992,,,,2554,36778,65000,40120
Croatia,HRV,1993,,,,2253.8,33824,59600,36230
Croatia,HRV,1994,,,,2052,28346,60400,40182
Croatia,HRV,1995,,,,1850.2,25838,55600,38935
Croatia,HRV,1996,,,,1896.6,21517,56374,37389
Croatia,HRV,1997,,,,1979,26276,54510,37751
Croatia,HRV,1998,,,,1934,25691,60120,33112
Croatia,HRV,1999,,,,4317,27614,64240,32400
Croatia,HRV,2000,,,,2253,27854,63700,32770
Croatia,HRV,2001,,,,2218,25570,63900,33670
Croatia,HRV,2002,,,,2588,26602,65100,43082
Croatia,HRV,2003,,,,3198,28150,61750,50362
Croatia,HRV,2004,,,,2429,31507,80000,51309
Croatia,HRV,2005,,,,3097.52,32800,112200,40660
Croatia,HRV,2006,,,,2864.17,36230,112300,38710
Croatia,HRV,2007,,,,2918.46,33400,127900,40900
Croatia,HRV,2008,,,,3061.52,35700,121000,40700
Croatia,HRV,2009,,,,3002.98,36800,131000,37800
Croatia,HRV,2010,,,,3230.1,37500,121000,54400
Croatia,HRV,2011,,,,6015.99,36200,120100,55020
Croatia,HRV,2012,,,,6498.8,47100,126900,64870
Croatia,HRV,2013,,,,6500,47400,106500,59514
Croatia,HRV,2014,,,,6100,44300,95700,60330.6
Croatia,HRV,2015,,,,5600,42000,94000,64638.2
Croatia,HRV,2016,,,,5471,44709,98018,65733.6
Croatia,HRV,2017,,,,5304,42562,104505,65936.13
Croatia,HRV,2018,,,,5770,43780,113500,
Croatia,HRV,2019,,,,5840,45430,120800,
Croatia,HRV,2020,,,,5560,43370,110300,
Croatia,HRV,2021,,,,6110,43180,122500,
Cuba,CUB,1961,,936,,1132,140000,27200,20000
Cuba,CUB,1962,,960,,1134,147700,28000,22000
Cuba,CUB,1963,,1020,,1097,152500,29600,25000
Cuba,CUB,1964,,1080,,1074,163400,31200,27000
Cuba,CUB,1965,,1080,,1108,169800,32800,30000
Cuba,CUB,1966,,1140,,1152,171000,35000,34000
Cuba,CUB,1967,,1200,,1180,173000,33000,35000
Cuba,CUB,1968,,1260,,1231,230000,31000,36000
Cuba,CUB,1969,,1320,,1267,220000,32000,38000
Cuba,CUB,1970,,1320,,1310,202500,32800,40000
Cuba,CUB,1971,,1380,,1343,189200,38400,42400
Cuba,CUB,1972,,1416,,1379,179100,37600,47200
Cuba,CUB,1973,,1440,,1426,155300,40800,52000
Cuba,CUB,1974,,1440,,1470,132000,38000,50100
Cuba,CUB,1975,,1440,,1512,120000,34640,45360
Cuba,CUB,1976,,1440,,1530,150000,41920,49760
Cuba,CUB,1977,,1440,,1560,170000,78320,53280
Cuba,CUB,1978,,1632,,1590,160000,49270,61280
Cuba,CUB,1979,,1440,,1608,145000,48390,64000
Cuba,CUB,1980,,1560,,1626,146500,46080,72700
Cuba,CUB,1981,,1620,,1644,143000,54260,85882
Cuba,CUB,1982,,1620,,1662,140989,56480,63609
Cuba,CUB,1983,,1644,,1692,142128,60560,75442
Cuba,CUB,1984,,1680,,1818,141846,68480,89705
Cuba,CUB,1985,,1716,,1884,142298,75840,95295
Cuba,CUB,1986,,1728,,1926,147519,80160,94712
Cuba,CUB,1987,,1740,,1956,140098,84800,90694
Cuba,CUB,1988,,1680,,1956,141472,83680,95226
Cuba,CUB,1989,,1740,,5964,138185,88300,98178
Cuba,CUB,1990,,1740,,6180,136200,101120,91300
Cuba,CUB,1991,,1656,,6360,90400,91200,89000
Cuba,CUB,1992,,1596,,6504,76809,80669,49875
Cuba,CUB,1993,,1296,,6102,65501,107986,49394
Cuba,CUB,1994,,1272,,6024,63755,116709,53677
Cuba,CUB,1995,,1236,,3840,67306,107465,56724
Cuba,CUB,1996,,1200,,3552,71900,116253,58346
Cuba,CUB,1997,,1104,,4200,70550,64614,61780
Cuba,CUB,1998,,1020,,5130,74061,80718,56654
Cuba,CUB,1999,,1080,,5760,76200,99342,57899
Cuba,CUB,2000,,1080,,7826,75774,94322,57197
Cuba,CUB,2001,,1044,,8049,74953,75856,54832
Cuba,CUB,2002,,1056,,9500,65815,89787,35100
Cuba,CUB,2003,,1068,,9500,56150,93984,33696
Cuba,CUB,2004,,798,,10050,55250,98274,35646
Cuba,CUB,2005,,600,,10150,59900,96690,29484
Cuba,CUB,2006,,228,,9450,55650,99858,31200
Cuba,CUB,2007,,203,,11650,54050,177012,33540
Cuba,CUB,2008,,181,,12400,61950,192720,33072
Cuba,CUB,2009,,149,,12500,65000,178860,33228
Cuba,CUB,2010,,162,,12750,63500,172260,33618
Cuba,CUB,2011,,172,,14250,66500,176220,35412
Cuba,CUB,2012,,166,,14700,67050,166320,35022
Cuba,CUB,2013,,162,,13800,66900,193314,32448
Cuba,CUB,2014,,192,,13650,71350,196944,32994
Cuba,CUB,2015,,189,,12100,75600,204402,33462
Cuba,CUB,2016,,206,,12655,83800,223674,30576
Cuba,CUB,2017,,290,,13436,83550,234300,29250
Cuba,CUB,2018,,217.6,,13914.27,78702.58,230826.55,24000
Cuba,CUB,2019,,205,,15072.34,81166.99,233616,23000
Cuba,CUB,2020,,225,,17730.42,66931.66,127444.07,24000
Cuba,CUB,2021,,202,,24500,62054.84,124251.5,24000
Cyprus,CYP,1961,120,,,3983,2235,1829,3077
Cyprus,CYP,1962,120,,,4043,2337,2032,3308
Cyprus,CYP,1963,120,,,4216,2438,2540,3538
Cyprus,CYP,1964,120,,,4369,2540,2743,3793
Cyprus,CYP,1965,120,,,4572,2642,3150,4723
Cyprus,CYP,1966,125,,,4979,2692,6706,5032
Cyprus,CYP,1967,125,,,5537,2743,7620,6048
Cyprus,CYP,1968,125,,,6147,2845,8128,7352
Cyprus,CYP,1969,125,,,6858,2946,11176,9632
Cyprus,CYP,1970,125,,,7955,3048,12192,9841
Cyprus,CYP,1971,130,,,8788,3251,12700,10504
Cyprus,CYP,1972,130,,,9185,3556,13716,10963
Cyprus,CYP,1973,130,,,10576,3962,15951,10461
Cyprus,CYP,1974,130,,,6909,2032,14732,8294
Cyprus,CYP,1975,135,,,3607,1372,12192,7408
Cyprus,CYP,1976,135,,,4145,1575,13614,7965
Cyprus,CYP,1977,135,,,4642,1636,14224,8348
Cyprus,CYP,1978,135,,,5776,1849,15240,8907
Cyprus,CYP,1979,140,,,5492,1829,15646,10437
Cyprus,CYP,1980,140,,,5337,2022,15321,10515
Cyprus,CYP,1981,140,,,5387,2032,17526,10941
Cyprus,CYP,1982,140,,,5570,2002,19609,12193
Cyprus,CYP,1983,145,,,5890,2450,21000,13694
Cyprus,CYP,1984,145,,,6440,2445,23250,14245
Cyprus,CYP,1985,145,,,7430,2750,23600,14093
Cyprus,CYP,1986,145,,,7830,3600,23200,15976
Cyprus,CYP,1987,150,,,9000,4100,25300,15202
Cyprus,CYP,1988,150,,,8800,4000,27400,17590
Cyprus,CYP,1989,175,,,8250,4100,29300,21124
Cyprus,CYP,1990,148,,,8100,4100,31400,22240
Cyprus,CYP,1991,170,,,6960,4600,31900,21127
Cyprus,CYP,1992,160,,,6640,4550,33500,25268
Cyprus,CYP,1993,160,,,7350,4200,39200,26624.5
Cyprus,CYP,1994,500,,,7390,4430,42500,27985
Cyprus,CYP,1995,300,,,7820,5030,42800,29835
Cyprus,CYP,1996,318,,,7740,4900,45600,31194
Cyprus,CYP,1997,350,,,8080,5400,46100,33244
Cyprus,CYP,1998,417,,,9840,4000,47200,32743.5
Cyprus,CYP,1999,420,,,10750,3950,49150,34676
Cyprus,CYP,2000,425,,,10520,4450,52250,32558.5
Cyprus,CYP,2001,534,,,10990,3900,50700,34136
Cyprus,CYP,2002,268,,,12580,3800,51800,35123
Cyprus,CYP,2003,495,,,8061,4003,54313,33411
Cyprus,CYP,2004,645,,,6990,3804,55215,32782
Cyprus,CYP,2005,440,,,6945,4182,54684,33552
Cyprus,CYP,2006,236,,,7175,4003,52512,27273
Cyprus,CYP,2007,336,,,7106,3920,54978,29142
Cyprus,CYP,2008,292,,,7211,4248,59173,29406
Cyprus,CYP,2009,289,,,5486,4505,58102,27732
Cyprus,CYP,2010,473,,,4843,4479,57058,28146
Cyprus,CYP,2011,548,,,4925,4827,55213,27429
Cyprus,CYP,2012,473,,,5732,5313,51722,25594
Cyprus,CYP,2013,401,,,5294,4562,48664,22271
Cyprus,CYP,2014,473,,,5205,4573,42618,21923
Cyprus,CYP,2015,481.46,,,5449,4953,43774,24174.33
Cyprus,CYP,2016,591,,,4952.9,4953.7,43898.9,24264.24
Cyprus,CYP,2017,327,,,5256.9,5101.1,43143.4,25527.93
Cyprus,CYP,2018,,,,5620,5280,41800,25420
Cyprus,CYP,2019,,,,5430,5610,43350,26850
Cyprus,CYP,2020,,,,4650,4640,42430,26680
Cyprus,CYP,2021,,,,5150,5910,43710,26800
Czechia,CZE,1993,0,176,,5289,216241,614933,133940
Czechia,CZE,1994,0,155,,4264,170158,470554,123160
Czechia,CZE,1995,0,180,,4037,169512,502244,151888
Czechia,CZE,1996,800,240,,3627,163515,502354,147600
Czechia,CZE,1997,1000,280,,3526,155706,463556,176700
Czechia,CZE,1998,0,326,,3300,134461,475700,200693
Czechia,CZE,1999,0,326,,3483,120690,451631,205165
Czechia,CZE,2000,1500,189,,1100,108161,416600,218565
Czechia,CZE,2001,1215.2,110,,1148,106045,414643,241831
Czechia,CZE,2002,1173.14,99,,1113,109494,415634,227507
Czechia,CZE,2003,1000,82,,1359,108126,411194,221677
Czechia,CZE,2004,1500,65,,875,96660,425502,232168
Czechia,CZE,2005,2000,82,,1453,81031,380290,241256
Czechia,CZE,2006,900,77,,1623,79187,358505,230600
Czechia,CZE,2007,1100,68,,1646,79328,360318,216694
Czechia,CZE,2008,1150.57,65,,1868,80020,336485,210267
Czechia,CZE,2009,900,66,,2020,77026,300136,201397
Czechia,CZE,2010,1122.14,63,,2225,74259,291469,195253
Czechia,CZE,2011,1100,81,,2370,72125,274617,175648
Czechia,CZE,2012,1200,80,,3007,66060,249869,157017
Czechia,CZE,2013,1219.97,74,,3320,65322,242833,152692
Czechia,CZE,2014,1196.22,64,,3493,66151,245610,153836
Czechia,CZE,2015,1196.92,36,,3545,69014,237438,155192
Czechia,CZE,2016,1200.16,27,,3874,72794,229089,160756
Czechia,CZE,2017,1200,22,,3972,67714,220267,163445
Czechia,CZE,2018,,27,,4010,72940,219900,165915
Czechia,CZE,2019,,11,,4020,74450,218610,
Czechia,CZE,2020,,,,3670,74300,220610,
Czechia,CZE,2021,,,,3430,74520,225880,
Czechoslovakia,OWID_CZS,1961,,10000,,8600,207153,468802,49100
Czechoslovakia,OWID_CZS,1962,,8000,,7700,229100,458991,47500
Czechoslovakia,OWID_CZS,1963,,4900,,5900,220278,472589,49600
Czechoslovakia,OWID_CZS,1964,,3500,,5000,238465,509144,54900
Czechoslovakia,OWID_CZS,1965,,2400,,6742,251060,572985,53228
Czechoslovakia,OWID_CZS,1966,,2038,,5645,265465,533531,57117
Czechoslovakia,OWID_CZS,1967,,1922,,5655,296362,547646,65388
Czechoslovakia,OWID_CZS,1968,,2213,,5506,326657,573757,78501
Czechoslovakia,OWID_CZS,1969,,2261,,6340,314427,537083,80529
Czechoslovakia,OWID_CZS,1970,,1816,,7492,314691,563282,102553
Czechoslovakia,OWID_CZS,1971,,1628,,7747,328414,599642,111401
Czechoslovakia,OWID_CZS,1972,,2534,,7598,331401,656909,118793
Czechoslovakia,OWID_CZS,1973,,1187,,7910,356128,645647,123908
Czechoslovakia,OWID_CZS,1974,,951,,7234,379924,675546,129352
Czechoslovakia,OWID_CZS,1975,,869,,6687,380265,708997,134332
Czechoslovakia,OWID_CZS,1976,,788,,6537,365200,699181,141284
Czechoslovakia,OWID_CZS,1977,,663,,5796,364896,750671,151736
Czechoslovakia,OWID_CZS,1978,,615,,5162,371029,797569,161133
Czechoslovakia,OWID_CZS,1979,,554,,5802,380827,796665,168468
Czechoslovakia,OWID_CZS,1980,,452,,6337,385127,818591,171820
Czechoslovakia,OWID_CZS,1981,,455,,7038,372803,853223,170335
Czechoslovakia,OWID_CZS,1982,,402,,8150,372547,742711,169556
Czechoslovakia,OWID_CZS,1983,,432,,9703,383662,795564,166934
Czechoslovakia,OWID_CZS,1984,,495,,11154,405957,814330,169236
Czechoslovakia,OWID_CZS,1985,,565,,11490,412605,822886,172059
Czechoslovakia,OWID_CZS,1986,,541,,10008,411983,832419,175615
Czechoslovakia,OWID_CZS,1987,,562,,11121,411977,858180,193915
Czechoslovakia,OWID_CZS,1988,,526,,10513,405444,914654,198700
Czechoslovakia,OWID_CZS,1989,,397,,11453,406821,933709,233244
Czechoslovakia,OWID_CZS,1990,,238,,9875,403319,912553,245615
Czechoslovakia,OWID_CZS,1991,,160,,8923,354363,826864,229268
Czechoslovakia,OWID_CZS,1992,,150,,8173,318862,834493,194948
Democratic Republic of Congo,COD,1961,80000,,,9350,24300,18000,5200
Democratic Republic of Congo,COD,1962,81000,,,8690,23700,18500,5300
Democratic Republic of Congo,COD,1963,82000,,,8030,23100,19000,5500
Democratic Republic of Congo,COD,1964,84000,,,7340,23800,19500,5600
Democratic Republic of Congo,COD,1965,86000,,,7140,14400,20000,5900
Democratic Republic of Congo,COD,1966,84000,,,6200,16400,20750,5300
Democratic Republic of Congo,COD,1967,82000,,,6590,16900,22000,6100
Democratic Republic of Congo,COD,1968,80000,,,6910,16800,22750,7800
Democratic Republic of Congo,COD,1969,78000,,,7300,18000,23200,9500
Democratic Republic of Congo,COD,1970,76500,,,8400,18400,24500,11400
Democratic Republic of Congo,COD,1971,75200,,,8400,18900,25500,11700
Democratic Republic of Congo,COD,1972,74000,,,8700,19600,25800,12000
Democratic Republic of Congo,COD,1973,72700,,,8800,20100,26600,12300
Democratic Republic of Congo,COD,1974,71800,,,8800,20600,27000,12600
Democratic Republic of Congo,COD,1975,70100,,,8900,20900,27400,13000
Democratic Republic of Congo,COD,1976,69000,,,9200,21200,27500,13300
Democratic Republic of Congo,COD,1977,68000,,,9200,21000,27400,13600
Democratic Republic of Congo,COD,1978,65600,,,9100,20700,26800,13400
Democratic Republic of Congo,COD,1979,68000,,,9500,20200,27300,12900
Democratic Republic of Congo,COD,1980,69000,,,9700,20300,26700,12200
Democratic Republic of Congo,COD,1981,70000,,,9950,20780,27000,12000
Democratic Republic of Congo,COD,1982,71000,,,10160,21240,27300,12450
Democratic Republic of Congo,COD,1983,72000,,,10470,21590,27500,12750
Democratic Republic of Congo,COD,1984,73000,,,11080,22030,27800,13100
Democratic Republic of Congo,COD,1985,74000,,,11200,22920,28900,13200
Democratic Republic of Congo,COD,1986,75000,,,12520,23800,28900,14450
Democratic Republic of Congo,COD,1987,76000,,,14320,24680,29000,15750
Democratic Republic of Congo,COD,1988,76000,,,16500,25560,28000,15400
Democratic Republic of Congo,COD,1989,77000,,,17940,26440,29000,16100
Democratic Republic of Congo,COD,1990,78000,,,19930,21770,31000,15000
Democratic Republic of Congo,COD,1991,78000,,,20341,19315,27376,12676
Democratic Republic of Congo,COD,1992,81000,,,21334,19631,28752,14683
Democratic Republic of Congo,COD,1993,82000,,,21891,20244,28342,13728
Democratic Republic of Congo,COD,1994,84000,,,23148,18506,28652,14357
Democratic Republic of Congo,COD,1995,86000,,,23158,15773,27730,12857
Democratic Republic of Congo,COD,1996,88000,,,22534,15024,28583,14004
Democratic Republic of Congo,COD,1997,90000,,,23857,15619,28640,12468
Democratic Republic of Congo,COD,1998,91000,,,24447,14459,28697,12493
Democratic Republic of Congo,COD,1999,90500,,,22200,14000,27368,12000
Democratic Republic of Congo,COD,2000,90000,,,21856,13500,26090,11600
Democratic Republic of Congo,COD,2001,89505,,,21517,13018,24872,11058
Democratic Republic of Congo,COD,2002,89013,,,21184,12490,23710,10540
Democratic Republic of Congo,COD,2003,88524,,,21215,12466,23760,10572
Democratic Republic of Congo,COD,2004,88037,,,21246,12423,23810,10604
Democratic Republic of Congo,COD,2005,88735,,,21277,12400,23860,10669
Democratic Republic of Congo,COD,2006,88841,,,20437,12380,23910,10669
Democratic Republic of Congo,COD,2007,88948,,,20500,12360,23960,10700
Democratic Republic of Congo,COD,2008,89055,,,20563,12340,24010,10737
Democratic Republic of Congo,COD,2009,89160,,,21440,12320,24060,10760
Democratic Republic of Congo,COD,2010,89179.63,,,21500,12200,24100,10796
Democratic Republic of Congo,COD,2011,88936.66,,,21520,12260,24160,10828
Democratic Republic of Congo,COD,2012,88910.81,,,21382.24,14188.24,24622.04,10774.88
Democratic Republic of Congo,COD,2013,88912.31,,,20853.3,15064.35,24672.73,10808.1
Democratic Republic of Congo,COD,2014,88906.79,,,20841.61,15078.73,24552.83,11022.02
Democratic Republic of Congo,COD,2015,89402.06,,,21045.26,16515.87,25055.21,11131.66
Democratic Republic of Congo,COD,2016,89743.87,,,21016.7,17450.29,25287.21,10565.08
Democratic Republic of Congo,COD,2017,90087.26,,,21374,17063.72,26052.7,10314
Democratic Republic of Congo,COD,2018,89918.86,,,21395,17232.22,26131.51,10341
Democratic Republic of Congo,COD,2019,89875.34,,,19431,17172,25465,10406
Democratic Republic of Congo,COD,2020,89966.58,,,21468,19042,25569,10471
Democratic Republic of Congo,COD,2021,90057.82,,,21503,21116,30073,10532
Denmark,DNK,1961,3300,3600,,1200,140500,614300,83350
Denmark,DNK,1962,3600,2100,,1100,177800,632100,88990
Denmark,DNK,1963,3200,2300,,1100,180100,645400,81220
